dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights
wisconsin,harp_low,6,1.0,0.7875000238418579,0.8235294222831726,0.00014049815945327282,1.0403797626495361,0.8245865106582642,250,5.952731370925903,geom_gcn,wisconsin,6,True,251,450,0.17777777777777778,"{'low': [0.5670445561408997, 0.13755857944488525, 0.14806170761585236, 0.14733517169952393], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
wisconsin,harp_high,6,0.9583333134651184,0.824999988079071,0.7647058963775635,0.3114543855190277,0.6887537240982056,0.6442357301712036,2,1.4882395267486572,geom_gcn,wisconsin,6,True,251,450,0.17777777777777778,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.332609623670578, 0.3273656964302063, 0.3400247097015381]}"
wisconsin,harp_no_signal,6,1.0,0.875,0.8627451062202454,0.0003417617117520422,0.7772793173789978,0.5277066230773926,81,4.195406198501587,geom_gcn,wisconsin,6,True,251,450,0.17777777777777778,"{'low': [0.32238322496414185, 0.222925066947937, 0.23028065264225006, 0.22441110014915466], 'high': [0.46490252017974854, 0.2668285369873047, 0.26826897263526917]}"
wisconsin,mixhop,7,1.0,0.9125000238418579,0.843137264251709,0.0007662840071134269,0.3239438533782959,0.5984335541725159,106,2.721059560775757,geom_gcn,wisconsin,7,True,251,450,0.17777777777777778,
wisconsin,harp,7,1.0,0.9125000238418579,0.8823529481887817,0.0005138066480867565,0.27892813086509705,0.4911159574985504,93,4.980013847351074,geom_gcn,wisconsin,7,True,251,450,0.17777777777777778,"{'low': [0.2959035336971283, 0.24260222911834717, 0.23054249584674835, 0.23095177114009857], 'high': [0.4202108085155487, 0.31086233258247375, 0.26892679929733276]}"
wisconsin,harp_low,7,1.0,0.8374999761581421,0.7058823704719543,0.0005420070956461132,0.8157479166984558,1.5073739290237427,218,6.335458040237427,geom_gcn,wisconsin,7,True,251,450,0.17777777777777778,"{'low': [0.4982657730579376, 0.16213515400886536, 0.16711001098155975, 0.17248906195163727], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
wisconsin,harp_high,7,1.0,0.875,0.7254902124404907,0.0002727213141042739,0.7083403468132019,1.5478261709213257,121,4.5129499435424805,geom_gcn,wisconsin,7,True,251,450,0.17777777777777778,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.31952378153800964, 0.35764724016189575, 0.322829008102417]}"
wisconsin,harp_no_signal,7,1.0,0.9125000238418579,0.843137264251709,0.0006072140531614423,0.34577807784080505,0.48337212204933167,43,3.306692361831665,geom_gcn,wisconsin,7,True,251,450,0.17777777777777778,"{'low': [0.29546666145324707, 0.2416263073682785, 0.23071923851966858, 0.23218782246112823], 'high': [0.4063511788845062, 0.3175860643386841, 0.2760627865791321]}"
wisconsin,mixhop,8,1.0,0.875,0.843137264251709,0.00063952652271837,0.561102032661438,0.8916157484054565,98,2.2940101623535156,geom_gcn,wisconsin,8,True,251,450,0.17777777777777778,
wisconsin,harp,8,1.0,0.887499988079071,0.8627451062202454,0.00037953542778268456,0.6629816889762878,0.6865107417106628,78,4.408252477645874,geom_gcn,wisconsin,8,True,251,450,0.17777777777777778,"{'low': [0.3208162188529968, 0.21061936020851135, 0.24054832756519318, 0.22801610827445984], 'high': [0.48101991415023804, 0.26180511713027954, 0.2571749985218048]}"
wisconsin,harp_low,8,1.0,0.800000011920929,0.7254902124404907,0.00019725736638065428,1.1698778867721558,1.5818732976913452,232,6.447210311889648,geom_gcn,wisconsin,8,True,251,450,0.17777777777777778,"{'low': [0.5798119306564331, 0.13201910257339478, 0.1407724767923355, 0.1473965346813202], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
wisconsin,harp_high,8,1.0,0.800000011920929,0.7843137383460999,0.00865121278911829,1.175458312034607,0.6902508735656738,16,1.9441564083099365,geom_gcn,wisconsin,8,True,251,450,0.17777777777777778,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.3319488763809204, 0.3019999563694, 0.3660511374473572]}"
wisconsin,harp_no_signal,8,0.9833333492279053,0.862500011920929,0.8235294222831726,0.09880799800157547,0.5212758779525757,0.5838266611099243,14,2.2465710639953613,geom_gcn,wisconsin,8,True,251,450,0.17777777777777778,"{'low': [0.2901912331581116, 0.2282024323940277, 0.24249258637428284, 0.2391137033700943], 'high': [0.3826797604560852, 0.30831342935562134, 0.30900686979293823]}"
wisconsin,mixhop,9,1.0,0.875,0.9215686321258545,0.0003323131531942636,0.48909658193588257,0.4576031565666199,132,2.7553062438964844,geom_gcn,wisconsin,9,True,251,450,0.17777777777777778,
wisconsin,harp,9,1.0,0.887499988079071,0.9019607901573181,0.0005202426109462976,0.6667602062225342,0.4451372027397156,47,3.391103744506836,geom_gcn,wisconsin,9,True,251,450,0.17777777777777778,"{'low': [0.32515668869018555, 0.22745101153850555, 0.22012537717819214, 0.22726696729660034], 'high': [0.4633046090602875, 0.27110159397125244, 0.2655937969684601]}"
wisconsin,harp_low,9,1.0,0.8125,0.8235294222831726,0.00013025211228523403,0.9050381779670715,0.7255821228027344,240,6.319512128829956,geom_gcn,wisconsin,9,True,251,450,0.17777777777777778,"{'low': [0.6028774976730347, 0.12684042751789093, 0.13438163697719574, 0.13590040802955627], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
wisconsin,harp_high,9,1.0,0.7875000238418579,0.7843137383460999,0.030689917504787445,0.8065923452377319,0.9762769341468811,13,1.8719263076782227,geom_gcn,wisconsin,9,True,251,450,0.17777777777777778,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.34142976999282837, 0.30771246552467346, 0.35085776448249817]}"
wisconsin,harp_no_signal,9,1.0,0.862500011920929,0.9019607901573181,0.0021707939449697733,0.5743237733840942,0.4450811743736267,31,2.9388105869293213,geom_gcn,wisconsin,9,True,251,450,0.17777777777777778,"{'low': [0.3202662765979767, 0.23004840314388275, 0.22109495103359222, 0.22859032452106476], 'high': [0.43886882066726685, 0.2820252776145935, 0.27910590171813965]}"
cornell,mixhop,0,1.0,0.8644067645072937,0.7297297120094299,0.0002499503316357732,0.9612157940864563,1.4977754354476929,48,1.13167142868042,geom_gcn,cornell,0,True,183,277,0.12274368231046931,
cornell,harp,0,1.0,0.8644067645072937,0.7297297120094299,0.0018536874558776617,0.6126000285148621,1.049478530883789,27,2.2186636924743652,geom_gcn,cornell,0,True,183,277,0.12274368231046931,"{'low': [0.31775999069213867, 0.2363835871219635, 0.22258473932743073, 0.2232717126607895], 'high': [0.4284387230873108, 0.28756001591682434, 0.28400126099586487]}"
cornell,harp_low,0,0.8505747318267822,0.6101694703102112,0.37837839126586914,0.525206446647644,1.113661527633667,1.2218976020812988,11,1.330345630645752,geom_gcn,cornell,0,True,183,277,0.12274368231046931,"{'low': [0.27929046750068665, 0.24603447318077087, 0.2375696301460266, 0.23710539937019348], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
cornell,harp_high,0,1.0,0.8135592937469482,0.6756756901741028,0.00021781162649858743,0.9934455156326294,2.1679139137268066,132,3.1054437160491943,geom_gcn,cornell,0,True,183,277,0.12274368231046931,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.35246479511260986, 0.3050340414047241, 0.34250113368034363]}"
cornell,harp_no_signal,0,1.0,0.8644067645072937,0.7027027010917664,0.0018658617045730352,0.5996015071868896,1.0739272832870483,27,2.0129590034484863,geom_gcn,cornell,0,True,183,277,0.12274368231046931,"{'low': [0.317876398563385, 0.23630692064762115, 0.2225930094718933, 0.22322365641593933], 'high': [0.4279589056968689, 0.2877891957759857, 0.2842519283294678]}"
cornell,mixhop,1,1.0,0.7966101765632629,0.7837837934494019,0.0005970405181869864,0.9561765193939209,1.128098487854004,94,1.5691781044006348,geom_gcn,cornell,1,True,183,277,0.12274368231046931,
cornell,harp,1,1.0,0.7627118825912476,0.7567567825317383,0.009366132318973541,1.2602097988128662,0.9003584384918213,23,1.865814208984375,geom_gcn,cornell,1,True,183,277,0.12274368231046931,"{'low': [0.3108677268028259, 0.23626478016376495, 0.22343572974205017, 0.2294316589832306], 'high': [0.42932772636413574, 0.2857677638530731, 0.28490447998046875]}"
cornell,harp_low,1,0.8965517282485962,0.6101694703102112,0.5135135054588318,0.40699246525764465,1.1282960176467896,1.3119436502456665,15,1.4715893268585205,geom_gcn,cornell,1,True,183,277,0.12274368231046931,"{'low': [0.3111606538295746, 0.23050977289676666, 0.22896796464920044, 0.2293616235256195], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
cornell,harp_high,1,0.9885057210922241,0.6610169410705566,0.7027027010917664,0.20599398016929626,1.072451114654541,0.8301576375961304,4,1.103031873703003,geom_gcn,cornell,1,True,183,277,0.12274368231046931,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.34282034635543823, 0.3262884020805359, 0.33089128136634827]}"
cornell,harp_no_signal,1,1.0,0.7627118825912476,0.7837837934494019,0.000245920178713277,1.2155042886734009,1.1386537551879883,105,3.8732869625091553,geom_gcn,cornell,1,True,183,277,0.12274368231046931,"{'low': [0.3297790288925171, 0.23257587850093842, 0.2163156419992447, 0.22132937610149384], 'high': [0.4919506013393402, 0.25720736384391785, 0.2508420944213867]}"
cornell,mixhop,2,0.9885057210922241,0.694915235042572,0.7837837934494019,0.09809484332799911,1.037776231765747,0.800836980342865,7,0.7015621662139893,geom_gcn,cornell,2,True,183,277,0.12274368231046931,
cornell,harp,2,1.0,0.7627118825912476,0.837837815284729,0.00026736233849078417,1.3509186506271362,0.9905086159706116,94,3.435283660888672,geom_gcn,cornell,2,True,183,277,0.12274368231046931,"{'low': [0.3030317425727844, 0.24186617136001587, 0.228084996342659, 0.2270170897245407], 'high': [0.5251785516738892, 0.23478910326957703, 0.24003230035305023]}"
cornell,harp_low,2,0.6781609058380127,0.49152541160583496,0.5675675868988037,1.108778715133667,1.5295414924621582,1.303914189338684,3,1.0771915912628174,geom_gcn,cornell,2,True,183,277,0.12274368231046931,"{'low': [0.24788503348827362, 0.25432828068733215, 0.24809889495372772, 0.2496877759695053], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
cornell,harp_high,2,0.977011501789093,0.6440678238868713,0.837837815284729,0.10710625350475311,1.1941181421279907,0.6956165432929993,7,1.1426644325256348,geom_gcn,cornell,2,True,183,277,0.12274368231046931,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.3432657718658447, 0.30830252170562744, 0.3484317362308502]}"
cornell,harp_no_signal,2,1.0,0.7796609997749329,0.837837815284729,0.0002357622579438612,1.2692673206329346,1.0101596117019653,94,3.5301930904388428,geom_gcn,cornell,2,True,183,277,0.12274368231046931,"{'low': [0.30214646458625793, 0.24428971111774445, 0.22719228267669678, 0.22637154161930084], 'high': [0.5217390656471252, 0.23633575439453125, 0.2419252097606659]}"
cornell,mixhop,3,1.0,0.7457627058029175,0.7297297120094299,0.02543274499475956,1.1056939363479614,1.0286716222763062,11,0.6649491786956787,geom_gcn,cornell,3,True,183,277,0.12274368231046931,
cornell,harp,3,1.0,0.7627118825912476,0.8108108043670654,0.039217524230480194,0.9479327201843262,0.741421103477478,17,1.7981605529785156,geom_gcn,cornell,3,True,183,277,0.12274368231046931,"{'low': [0.29161158204078674, 0.2329888641834259, 0.23874445259571075, 0.23665504157543182], 'high': [0.3981252908706665, 0.2961161136627197, 0.30575862526893616]}"
cornell,harp_low,3,1.0,0.5593220591545105,0.7027027010917664,0.00014585086319129914,2.6441893577575684,2.1445884704589844,233,4.365185499191284,geom_gcn,cornell,3,True,183,277,0.12274368231046931,"{'low': [0.5370951890945435, 0.1433102935552597, 0.1591894030570984, 0.16040512919425964], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
cornell,harp_high,3,1.0,0.7457627058029175,0.7297297120094299,0.00022237308439798653,1.4358036518096924,1.9068667888641357,154,3.7147586345672607,geom_gcn,cornell,3,True,183,277,0.12274368231046931,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.3600783348083496, 0.2810628414154053, 0.35885879397392273]}"
cornell,harp_no_signal,3,1.0,0.7627118825912476,0.7567567825317383,0.000374115799786523,1.281153678894043,1.1790745258331299,78,3.032613754272461,geom_gcn,cornell,3,True,183,277,0.12274368231046931,"{'low': [0.30845585465431213, 0.23179884254932404, 0.23210933804512024, 0.22763597965240479], 'high': [0.4759720265865326, 0.2628892958164215, 0.2611386179924011]}"
cornell,mixhop,4,1.0,0.7796609997749329,0.7567567825317383,6.835207750555128e-05,1.2779854536056519,1.104404330253601,216,2.739499568939209,geom_gcn,cornell,4,True,183,277,0.12274368231046931,
cornell,harp,4,1.0,0.7288135886192322,0.7027027010917664,0.00034026335924863815,1.5326756238937378,1.2341665029525757,164,5.02553915977478,geom_gcn,cornell,4,True,183,277,0.12274368231046931,"{'low': [0.3212857246398926, 0.22023959457874298, 0.2315589338541031, 0.22691570222377777], 'high': [0.5172918438911438, 0.24449405074119568, 0.2382141649723053]}"
cornell,harp_low,4,0.7126436829566956,0.5593220591545105,0.5675675868988037,0.9694176912307739,1.5089623928070068,1.3015356063842773,3,1.09141206741333,geom_gcn,cornell,4,True,183,277,0.12274368231046931,"{'low': [0.2531197965145111, 0.2516360282897949, 0.24498477578163147, 0.2502594292163849], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
cornell,harp_high,4,0.954023003578186,0.6271186470985413,0.5945945978164673,0.32648977637290955,1.0830159187316895,1.0612579584121704,2,1.054741382598877,geom_gcn,cornell,4,True,183,277,0.12274368231046931,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.3277851939201355, 0.3335217833518982, 0.3386929929256439]}"
cornell,harp_no_signal,4,1.0,0.7288135886192322,0.7837837934494019,0.00027554400730878115,1.4281092882156372,1.1119734048843384,132,4.193365812301636,geom_gcn,cornell,4,True,183,277,0.12274368231046931,"{'low': [0.3077928423881531, 0.22695137560367584, 0.2349114716053009, 0.2303442656993866], 'high': [0.4919232130050659, 0.2597983181476593, 0.24827848374843597]}"
cornell,mixhop,5,1.0,0.7966101765632629,0.7027027010917664,0.0004032642173115164,0.9519731998443604,1.3033313751220703,127,2.058039903640747,geom_gcn,cornell,5,True,183,277,0.12274368231046931,
cornell,harp,5,1.0,0.8305084705352783,0.7027027010917664,0.0005067668971605599,0.8783861994743347,1.0149030685424805,147,4.671722888946533,geom_gcn,cornell,5,True,183,277,0.12274368231046931,"{'low': [0.3177068829536438, 0.2786690890789032, 0.20186328887939453, 0.20176073908805847], 'high': [0.54135662317276, 0.23386451601982117, 0.22477878630161285]}"
cornell,harp_low,5,0.7126436829566956,0.49152541160583496,0.4864864945411682,1.1702148914337158,1.4094712734222412,1.3485568761825562,4,1.2190539836883545,geom_gcn,cornell,5,True,183,277,0.12274368231046931,"{'low': [0.2603825628757477, 0.25793352723121643, 0.24090126156806946, 0.24078258872032166], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
cornell,harp_high,5,1.0,0.7966101765632629,0.7567567825317383,0.00024247006513178349,1.295150876045227,1.634229302406311,250,4.080782175064087,geom_gcn,cornell,5,True,183,277,0.12274368231046931,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.32266637682914734, 0.3216654658317566, 0.35566815733909607]}"
cornell,harp_no_signal,5,1.0,0.8305084705352783,0.7297297120094299,0.0005413970211520791,0.9112722277641296,1.4006258249282837,109,3.752560615539551,geom_gcn,cornell,5,True,183,277,0.12274368231046931,"{'low': [0.3142564296722412, 0.2795788645744324, 0.20296193659305573, 0.20320281386375427], 'high': [0.5287768840789795, 0.2391384392976761, 0.23208466172218323]}"
cornell,mixhop,6,1.0,0.7796609997749329,0.7027027010917664,0.0006493988330475986,0.7947389483451843,1.2483621835708618,72,1.3370542526245117,geom_gcn,cornell,6,True,183,277,0.12274368231046931,
cornell,harp,6,1.0,0.7796609997749329,0.7567567825317383,0.00039971916703507304,1.1578601598739624,1.2462810277938843,84,3.1728131771087646,geom_gcn,cornell,6,True,183,277,0.12274368231046931,"{'low': [0.3269696831703186, 0.2361110895872116, 0.21581119298934937, 0.22110801935195923], 'high': [0.48913589119911194, 0.25806736946105957, 0.25279682874679565]}"
cornell,harp_low,6,1.0,0.6440678238868713,0.6486486196517944,0.00026727328076958656,1.9499781131744385,2.4774537086486816,249,3.8486645221710205,geom_gcn,cornell,6,True,183,277,0.12274368231046931,"{'low': [0.5352168083190918, 0.1423763930797577, 0.15946972370147705, 0.16293708980083466], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
cornell,harp_high,6,1.0,0.7457627058029175,0.7027027010917664,0.00041324691846966743,1.8024450540542603,1.40106999874115,59,2.0577335357666016,geom_gcn,cornell,6,True,183,277,0.12274368231046931,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.3425793945789337, 0.2901185154914856, 0.36730214953422546]}"
cornell,harp_no_signal,6,1.0,0.7796609997749329,0.7567567825317383,0.0004046806425321847,1.1669416427612305,1.2739427089691162,84,3.1403658390045166,geom_gcn,cornell,6,True,183,277,0.12274368231046931,"{'low': [0.3281312882900238, 0.23470482230186462, 0.2158627212047577, 0.2213011533021927], 'high': [0.48735925555229187, 0.2588108479976654, 0.2538299262523651]}"
cornell,mixhop,7,1.0,0.8474576473236084,0.7837837934494019,0.0017180494032800198,0.6497917771339417,0.9719831347465515,100,1.7098174095153809,geom_gcn,cornell,7,True,183,277,0.12274368231046931,
cornell,harp,7,0.9885057210922241,0.8474576473236084,0.7027027010917664,0.05431602895259857,0.6770418286323547,1.067162036895752,17,1.7273075580596924,geom_gcn,cornell,7,True,183,277,0.12274368231046931,"{'low': [0.3094063699245453, 0.2360021471977234, 0.22762377560138702, 0.2269677221775055], 'high': [0.39925098419189453, 0.2964683473110199, 0.30428066849708557]}"
cornell,harp_low,7,0.9885057210922241,0.6101694703102112,0.4324324429035187,0.07611384242773056,1.5008282661437988,2.290645122528076,34,1.5343518257141113,geom_gcn,cornell,7,True,183,277,0.12274368231046931,"{'low': [0.4030841588973999, 0.1999276727437973, 0.19827359914779663, 0.19871453940868378], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
cornell,harp_high,7,1.0,0.7288135886192322,0.7567567825317383,0.000670592999085784,1.54964280128479,1.3473186492919922,38,1.8178205490112305,geom_gcn,cornell,7,True,183,277,0.12274368231046931,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.3244209885597229, 0.30181726813316345, 0.37376177310943604]}"
cornell,harp_no_signal,7,0.9885057210922241,0.8474576473236084,0.7027027010917664,0.05400669202208519,0.6812756061553955,1.0399200916290283,17,1.6401004791259766,geom_gcn,cornell,7,True,183,277,0.12274368231046931,"{'low': [0.30882686376571655, 0.236553356051445, 0.2276192009449005, 0.22700051963329315], 'high': [0.39881500601768494, 0.29666244983673096, 0.3045225739479065]}"
cornell,mixhop,8,1.0,0.8305084705352783,0.7297297120094299,0.0004657084646169096,0.8849942088127136,1.3477694988250732,67,1.218397855758667,geom_gcn,cornell,8,True,183,277,0.12274368231046931,
cornell,harp,8,1.0,0.8305084705352783,0.7297297120094299,0.00045854863128624856,0.7049914598464966,1.2566553354263306,83,2.9650917053222656,geom_gcn,cornell,8,True,183,277,0.12274368231046931,"{'low': [0.3381747007369995, 0.23516938090324402, 0.21374671161174774, 0.2129092514514923], 'high': [0.5019122362136841, 0.25390103459358215, 0.2441866248846054]}"
cornell,harp_low,8,0.7471264600753784,0.5932203531265259,0.3513513505458832,0.6944108009338379,1.109636902809143,1.5020263195037842,9,1.2014262676239014,geom_gcn,cornell,8,True,183,277,0.12274368231046931,"{'low': [0.27976056933403015, 0.24216805398464203, 0.24164971709251404, 0.23642171919345856], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
cornell,harp_high,8,1.0,0.7796609997749329,0.7567567825317383,0.00027876358944922686,1.1608357429504395,1.3062571287155151,244,3.7733311653137207,geom_gcn,cornell,8,True,183,277,0.12274368231046931,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.35287538170814514, 0.2865668833255768, 0.3605576753616333]}"
cornell,harp_no_signal,8,1.0,0.8305084705352783,0.7297297120094299,0.000449724291684106,0.6944177150726318,1.2924686670303345,83,2.774750232696533,geom_gcn,cornell,8,True,183,277,0.12274368231046931,"{'low': [0.33859071135520935, 0.23561933636665344, 0.21324700117111206, 0.21254296600818634], 'high': [0.5018919706344604, 0.25403544306755066, 0.24407264590263367]}"
cornell,mixhop,9,1.0,0.8135592937469482,0.7567567825317383,0.0006267370190471411,0.7301726937294006,1.1643197536468506,111,1.555161952972412,geom_gcn,cornell,9,True,183,277,0.12274368231046931,
cornell,harp,9,1.0,0.8135592937469482,0.7567567825317383,0.0005362454685382545,0.7865486145019531,0.9213615655899048,83,4.446960687637329,geom_gcn,cornell,9,True,183,277,0.12274368231046931,"{'low': [0.33725887537002563, 0.21107140183448792, 0.2269672006368637, 0.22470246255397797], 'high': [0.4951825439929962, 0.2571289837360382, 0.2476884424686432]}"
cornell,harp_low,9,0.7471264600753784,0.6440678238868713,0.4864864945411682,0.628018856048584,1.0804857015609741,1.2501676082611084,11,1.870368480682373,geom_gcn,cornell,9,True,183,277,0.12274368231046931,"{'low': [0.2791094183921814, 0.2575521171092987, 0.2315869927406311, 0.23175139725208282], 'high': [0.3333333432674408, 0.3333333432674408, 0.3333333432674408]}"
cornell,harp_high,9,1.0,0.7796609997749329,0.7297297120094299,0.0002614316181279719,1.2626479864120483,1.3302496671676636,77,2.6394712924957275,geom_gcn,cornell,9,True,183,277,0.12274368231046931,"{'low': [0.25, 0.25, 0.25, 0.25], 'high': [0.34386318922042847, 0.2785175144672394, 0.37761926651000977]}"
cornell,harp_no_signal,9,1.0,0.8305084705352783,0.7567567825317383,0.0005468180170282722,0.7649859189987183,0.9506290555000305,81,3.148101806640625,geom_gcn,cornell,9,True,183,277,0.12274368231046931,"{'low': [0.3374733030796051, 0.21071428060531616, 0.22698745131492615, 0.22482489049434662], 'high': [0.4941961467266083, 0.25811493396759033, 0.2476889044046402]}"
